C:\Users\jahir\Desktop\RNA\Pista\IMG\center_2021_12_06_08_51_11_530.jpg, C:\Users\jahir\Desktop\RNA\Pista\IMG\left_2021_12_06_08_51_11_530.jpg, C:\Users\jahir\Desktop\RNA\Pista\IMG\right_2021_12_06_08_51_11_530.jpg, 0, 0, 0, 8.101902E-05
C:\Users\jahir\Desktop\RNA\Pista\IMG\center_2021_12_06_08_51_11_632.jpg, C:\Users\jahir\Desktop\RNA\Pista\IMG\left_2021_12_06_08_51_11_632.jpg, C:\Users\jahir\Desktop\RNA\Pista\IMG\right_2021_12_06_08_51_11_632.jpg, 0, 0, 0, 7.882501E-05
C:\Users\jahir\Desktop\RNA\Pista\IMG\center_2021_12_06_08_51_11_734.jpg, C:\Users\jahir\Desktop\RNA\Pista\IMG\left_2021_12_06_08_51_11_734.jpg, C:\Users\jahir\Desktop\RNA\Pista\IMG\right_2021_12_06_08_51_11_734.jpg, 0, 0, 0, 7.822766E-05
C:\Users\jahir\Desktop\RNA\Pista\IMG\center_2021_12_06_08_51_11_835.jpg, C:\Users\jahir\Desktop\RNA\Pista\IMG\left_2021_12_06_08_51_11_835.jpg, C:\Users\jahir\Desktop\RNA\Pista\IMG\right_2021_12_06_08_51_11_835.jpg, 0, 0, 0, 7.794683E-05
C:\Users\jahir\Desktop\RNA\Pista\IMG\center_2021_12_06_08_51_11_936.jpg, C:\Users\jahir\Desktop\RNA\Pista\IMG\left_2021_12_06_08_51_11_936.jpg, C:\Users\jahir\Desktop\RNA\Pista\IMG\right_2021_12_06_08_51_11_936.jpg, 0, 0, 0, 7.891337E-05
C:\Users\jahir\Desktop\RNA\Pista\IMG\center_2021_12_06_08_51_12_039.jpg, C:\Users\jahir\Desktop\RNA\Pista\IMG\left_2021_12_06_08_51_12_039.jpg, C:\Users\jahir\Desktop\RNA\Pista\IMG\right_2021_12_06_08_51_12_039.jpg, 0, 0, 0, 7.797497E-05
C:\Users\jahir\Desktop\RNA\Pista\IMG\center_2021_12_06_08_51_12_140.jpg, C:\Users\jahir\Desktop\RNA\Pista\IMG\left_2021_12_06_08_51_12_140.jpg, C:\Users\jahir\Desktop\RNA\Pista\IMG\right_2021_12_06_08_51_12_140.jpg, 0, 0, 0, 8.215909E-05
C:\Users\jahir\Desktop\RNA\Pista\IMG\center_2021_12_06_08_51_12_245.jpg, C:\Users\jahir\Desktop\RNA\Pista\IMG\left_2021_12_06_08_51_12_245.jpg, C:\Users\jahir\Desktop\RNA\Pista\IMG\right_2021_12_06_08_51_12_245.jpg, 0, 0, 0, 7.787684E-05
C:\Users\jahir\Desktop\RNA\Pista\IMG\center_2021_12_06_08_51_12_346.jpg, C:\Users\jahir\Desktop\RNA\Pista\IMG\left_2021_12_06_08_51_12_346.jpg, C:\Users\jahir\Desktop\RNA\Pista\IMG\right_2021_12_06_08_51_12_346.jpg, 0, 0, 0, 7.783256E-05
C:\Users\jahir\Desktop\RNA\Pista\IMG\center_2021_12_06_08_51_12_446.jpg, C:\Users\jahir\Desktop\RNA\Pista\IMG\left_2021_12_06_08_51_12_446.jpg, C:\Users\jahir\Desktop\RNA\Pista\IMG\right_2021_12_06_08_51_12_446.jpg, 0, 0, 0, 7.83683E-05
C:\Users\jahir\Desktop\RNA\Pista\IMG\center_2021_12_06_08_51_12_547.jpg, C:\Users\jahir\Desktop\RNA\Pista\IMG\left_2021_12_06_08_51_12_547.jpg, C:\Users\jahir\Desktop\RNA\Pista\IMG\right_2021_12_06_08_51_12_547.jpg, 0, 0, 0, 7.867227E-05
